,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,16.848824050452038,0.9999998999999999,21.902454602852565,0.0,0.0
1,15.818758963139379,1.9999997999999999,21.946933093795714,0.0,0.0
2,15.716189010116954,2.9999997,22.31822552871278,0.0,0.0
3,15.674810498506275,3.9999995999999998,22.334208508687897,0.0,0.0
4,14.26776790729105,4.9999994999999995,15.9969484777199,0.0,0.0
5,14.011836381497291,5.999999399999999,15.231260993502307,0.0,0.0
6,16.0763572280193,6.999999299999999,15.15834699561805,0.0,0.0
7,15.9592809501053,7.999999199999999,16.365061629454704,0.0,0.0
8,16.25409168956881,8.999999099999998,17.11845197567476,0.0,0.0
9,16.292060715046265,9.999998999999999,15.861143607782413,0.0,0.0
10,16.265566149504043,10.9999989,17.962997149058882,0.0,0.0
11,15.385886019080958,11.9999988,15.00659848649051,0.0,0.0
12,15.297566587072648,12.9999987,14.513343482372218,0.0,0.0
13,15.679188017664726,13.999998600000001,15.380013594395528,0.0,0.0
14,15.592608540677809,14.999998500000002,17.44876102609309,0.0,0.0
15,15.492163169899015,15.999998400000003,16.67802699470755,0.0,0.0
16,15.767647735127401,16.9999983,16.08172098439282,0.0,0.0
17,15.816292535151153,17.9999982,15.613056643767479,0.0,0.0
18,15.12502808002326,18.9999981,15.860456485959793,0.0,0.0
19,15.322641126802756,19.999997999999998,15.701651067400084,0.0,0.0
20,14.615196868323602,20.999997899999997,15.589316997903754,0.0,0.0
21,14.140612006983991,21.999997799999996,13.600027079463473,0.0,0.0
22,14.691291069036055,22.999997699999994,12.03973646394363,0.0,0.0
23,14.39999993294868,23.999997599999993,13.451032963808892,0.0,0.0
24,14.430093252745937,24.999997499999992,14.398927405244653,0.0,0.0
25,14.423744096738108,25.99999739999999,17.848589759628307,0.0,0.0
26,14.495469790391915,26.99999729999999,17.226711594343335,0.0,0.0
27,15.110335746845795,27.99999719999999,14.978739937581574,0.0,0.0
28,15.207350134289515,28.999997099999987,14.534211895451646,0.0,0.0
