,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,0.6326380092276428,0.9999998999999999,0.2850060839604248,0.031567572514723294,0.017065881357564275
1,0.5480489911209967,1.9999997999999999,0.313323254385963,0.024369445959278327,0.01702766252938505
2,0.20537839752046583,2.9999997,0.1884541416793227,0.013581517018527283,0.010129117656622217
3,0.051964967836858125,3.9999995999999998,0.12449246494483085,0.003501665520891364,0.008076390817024855
4,0.08031560730063703,4.9999994999999995,0.4622640799496382,0.007639144969743617,0.022351106722744575
5,0.12225285531399864,5.999999399999999,0.56991219199574,0.009786395949809366,0.027400011539489517
6,0.7199139199383217,6.999999299999999,0.4358526931877124,0.03836985155104395,0.02243670780700805
7,0.028227483572127312,7.999999199999999,0.44222269440153855,0.0017624196162494906,0.020858636336548015
8,0.03672958333763977,8.999999099999998,0.10898484714648206,0.0022980944075438013,0.007997729894819332
9,0.04745469132673467,9.999998999999999,0.26751519978561306,0.0033372743806613717,0.01706822678200557
10,0.04100214603537425,10.9999989,0.030015309234189345,0.0030947368400444345,0.0024024299827651863
11,0.12453281790394147,11.9999988,0.19007629682253194,0.007912882366666107,0.013010333997651884
12,0.49183542688359355,12.9999987,0.2672220153595684,0.02638789777244136,0.0170673345961906
13,0.5886357786533076,13.999998600000001,0.1854837516362083,0.027697496572180225,0.011636056226764876
14,0.1722052581406186,14.999998500000002,0.1285499749019507,0.01216896830555061,0.00878644211878202
15,0.16707860580180664,15.999998400000003,0.019724467337747843,0.008795234636032158,0.0011579213703532681
16,0.32850255653994653,16.9999983,0.018308603896591044,0.017004656467951396,0.0005380025439526814
17,0.2614801808978589,17.9999982,0.10054994550272671,0.015615927404677118,0.006069444145857405
18,0.5345143528353012,18.9999981,0.020136871629965004,0.02868114500489815,0.0006411212173150646
19,0.6122305300811891,19.999997999999998,0.026239684079570193,0.029440282953371345,0.0012081562487310886
20,0.3044330308437431,20.999997899999997,0.032885376094926026,0.020305248358181004,0.0016438955124637832
21,0.4983445041656892,21.999997799999996,0.5365705346053801,0.027662067089651812,0.02098302968409177
22,0.5176735289530322,22.999997699999994,0.8001196956459006,0.028726273022203888,0.025230865063876437
23,0.6641752332016239,23.999997599999993,0.6165501217488186,0.0364160014622865,0.021494683441690594
24,0.9090812676752559,24.999997499999992,0.6772821309583987,0.036300679194396814,0.027875963660730217
25,0.6320599671044764,25.99999739999999,0.10206778801631596,0.02725704242968597,0.004815578405278187
26,0.9108185124252024,26.99999729999999,0.14409132827495602,0.03688477422065374,0.00674707719112979
27,0.5323644983565915,27.99999719999999,0.11348696721879198,0.024085292238214217,0.006506512705100154
28,0.4185852335294859,28.999997099999987,0.17117943975863384,0.01664628281256701,0.0067934085230511925
29,0.5982167758469846,29.999996999999986,0.9054194863029961,0.020967212352854005,0.023028338933552016
