,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,14.604931904259079,0.9999998999999999,17.380314288284705,0.07420093227148722,0.0965974205121828
1,14.153085805882695,1.9999997999999999,17.57233642531089,0.07703400251274801,0.0880249247328219
2,14.61257400650229,2.9999997,16.669669460185755,0.06986692127085263,0.11534526515188225
3,14.957480508810097,3.9999995999999998,17.479687517817126,0.04027491607565322,0.10750546601018802
4,14.849515994783301,4.9999994999999995,15.875706453093763,0.042862089709137054,0.08995356520406239
5,14.563738935317255,5.999999399999999,15.239692384121264,0.034236850101611926,0.09580377646689049
6,15.292811148732701,6.999999299999999,14.728045932771904,0.05390366182284397,0.08879923551285585
7,15.376812063331144,7.999999199999999,16.00242594161499,0.024964258682795976,0.07685974727385847
8,15.73580071474442,8.999999099999998,15.855865743275743,0.018021862568688606,0.027512394448159273
9,16.129981497133702,9.999998999999999,15.37278047960193,0.007153833952370848,0.05536833222733445
10,16.360721107665736,10.9999989,15.861710092732311,0.00607330254591917,0.036490848700383535
11,14.932491616703118,11.9999988,14.763894093097242,0.024717062974826096,0.05419580037816017
12,13.780594858961853,12.9999987,14.851767030000067,0.06894209351293609,0.03288321379414629
13,14.733133409558892,13.999998600000001,15.594949965020442,0.06587028417606625,0.04625995914062399
14,15.031917958119026,14.999998500000002,16.5227025443917,0.013827904120048086,0.036943854885371136
15,14.906133704158226,15.999998400000003,16.492134420006977,0.015090747448076614,0.025752437813105114
16,14.928427342574919,16.9999983,15.576984309785322,0.05284561794982884,0.014627870931762888
17,13.403535845718482,17.9999982,15.333503096897262,0.07395243630492536,0.031240654870372732
18,14.069164743395461,18.9999981,15.46764548470498,0.07996262618823441,0.009491720695172208
19,13.903210039715397,19.999997999999998,15.340810452041888,0.07922366784617534,0.008882300104867399
20,14.067687969893612,20.999997899999997,15.235166857628606,0.055422646673768436,0.0086647316958091
21,14.141399560022778,21.999997799999996,14.110128190583058,0.07627813852758468,0.07914456894420437
22,14.792208147472877,22.999997699999994,14.383605014721606,0.09370812578901044,0.09234221518775712
23,16.115877383347485,23.999997599999993,15.090242892548533,0.09901278872435737,0.06570401829638732
24,16.306933872356176,24.999997499999992,15.079067627755801,0.10785326101204307,0.07033860685674298
25,16.461195113298093,25.99999739999999,16.13653121138573,0.1138782126605089,0.0416183075012799
26,15.759566289976318,26.99999729999999,15.651783367495561,0.07842270029156624,0.04020712201263168
27,13.379722055876135,27.99999719999999,15.54849048970878,0.07675810940111849,0.029736205360967254
28,11.964688559674498,28.999997099999987,15.089006454254129,0.09458871996163501,0.021826131344335316
29,12.147832047584885,29.999996999999986,15.210958526404331,0.11457766886483989,0.04790803118473681
