,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,11.276426359215142,0.9999998999999999,12.480979823255513,0.0,0.09055165363122311
1,13.231671588608966,1.9999997999999999,10.584139613351155,0.0,0.15494293241825915
2,14.277513430091963,2.9999997,11.80619155655346,0.0,0.10249997127912093
3,19.400161488474645,3.9999995999999998,10.3476666228295,0.0,0.1305465095634609
4,14.516229854332638,4.9999994999999995,12.171882288493958,0.0,0.10270761557529666
5,19.41285196422122,5.999999399999999,12.643798010047306,0.0,0.11445065152233519
6,11.699579691365647,6.999999299999999,13.385005566295447,0.0,0.03267456048004562
7,11.738868384366798,7.999999199999999,12.738708155588244,0.0,0.017685325749581822
8,15.598289208387962,8.999999099999998,12.296489514360431,0.0,0.0940462642275012
9,15.382418076203692,9.999998999999999,13.924147990589264,0.0,0.14668306184440483
10,12.622294600184429,10.9999989,12.366086715809587,0.0,0.03734869665956655
11,11.864346887427503,11.9999988,12.462867081003404,0.0,0.030848006167045826
12,12.094308786625046,12.9999987,12.927741862270274,0.0,0.07128157789598162
13,9.168962948625818,13.999998600000001,9.752195748293559,0.0,0.11158732400910581
14,9.845175854581635,14.999998500000002,9.846572761039058,0.0,0.0787384294679786
15,6.608918433884768,15.999998400000003,8.579093247106483,0.0,0.11050425368965244
16,6.717600585800423,16.9999983,7.723161582542465,0.0,0.13348128744653964
17,13.828943016679009,17.9999982,7.904333896670374,0.0,0.12464340959711927
18,20.861934692208767,18.9999981,7.81025579584476,0.0,0.12159059731368799
19,21.555330967470724,19.999997999999998,8.19094489636065,0.0,0.11238756235437108
20,20.01989914987561,20.999997899999997,7.586259056680005,0.0,0.12427533258986946
21,14.328638380730276,21.999997799999996,7.932174121287587,0.0,0.11886418987010575
22,13.893306324736358,22.999997699999994,8.878723419397824,0.0,0.11161539632413153
23,25.0,23.999997599999993,7.197146483638805,0.0,0.1119437902756427
24,25.0,24.999997499999992,12.23276023629113,0.0,0.11178924886649806
25,25.0,25.99999739999999,13.500023676004275,0.0,0.13543944707965935
26,25.0,26.99999729999999,12.182647446879505,0.0,0.12040457630464811
27,25.0,27.99999719999999,11.285462025704888,0.0,0.13734533380449407
28,25.0,28.999997099999987,8.88917703900637,0.0,0.13150952065700353
29,25.0,29.999996999999986,10.303838892952303,0.0,0.06112085018425716
