,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,6.4584441844949305,0.9999998999999999,1.1766655237177457,0.0,0.04556786251368807
1,5.802508982514491,1.9999997999999999,0.4878657135924009,0.0,0.01644365292687036
2,2.4064374722662074,2.9999997,0.6102639761009059,0.0,0.019848717208145104
3,3.715865531462694,3.9999995999999998,0.9507761689135421,0.0,0.031277998175390065
4,3.1114798317458376,4.9999994999999995,0.7917179623039245,0.0,0.02614855746956437
5,1.2571155824625948,5.999999399999999,0.806023444495358,0.0,0.02434308094864856
6,2.037460706471046,6.999999299999999,0.961030153411221,0.0,0.03008811238956847
7,3.3464533524693203,7.999999199999999,1.6905199884737003,0.0,0.05991864581295009
8,2.5251643694453505,8.999999099999998,3.2545266415883622,0.0,0.0941415181064493
9,2.754271270833017,9.999998999999999,2.9999976696151296,0.0,0.0911205093665286
10,3.2954938836790695,10.9999989,2.3202281116128196,0.0,0.07329992651330941
11,3.1369783483480864,11.9999988,2.70542241565009,0.0,0.08296934614867557
12,2.364438362375694,12.9999987,3.7367483699055017,0.0,0.10414191462095623
13,3.1610318111695066,13.999998600000001,1.847302512342749,0.0,0.05502408930255951
14,2.4389318049056423,14.999998500000002,1.4722070214459364,0.0,0.04450647991496384
15,3.6369631469184247,15.999998400000003,1.3628926533175683,0.0,0.03904959696136796
16,2.572795561147587,16.9999983,1.328791176955475,0.0,0.03756535610176503
17,2.543835306647843,17.9999982,1.5261238180481116,0.0,0.04809700311165802
18,2.891438845136206,18.9999981,1.2672295015457704,0.0,0.04183393485983185
19,2.853898236114861,19.999997999999998,1.0654333872830728,0.0,0.02962339821144755
20,3.186485011090236,20.999997899999997,1.0106914035200674,0.0,0.03076021025139225
21,3.4612337378392244,21.999997799999996,1.2869466404203778,0.0,0.03954890684627912
22,2.326675079790996,22.999997699999994,1.10961138097273,0.0,0.03198196378536159
