,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,22.49296723331549,0.9999998999999999,12.41953826664347,0.3004306372663118,0.12383017012909531
1,22.184420661831965,1.9999997999999999,10.944950335831876,0.271064123200376,0.13417948641030167
2,14.606299100971102,2.9999997,10.462650042738154,0.1192163197468378,0.10562745882477363
3,18.315518497823067,3.9999995999999998,9.609886477736787,0.1925220851358805,0.1455703532551366
4,13.449708959946056,4.9999994999999995,9.774775701052667,0.12421917245770281,0.12996155206690374
5,14.839259927703695,5.999999399999999,9.343521560336631,0.17806094433842484,0.14728935771056761
6,11.319456582655752,6.999999299999999,11.129159159097561,0.08528502959268948,0.10010051780070144
7,11.252442023663633,7.999999199999999,11.330365271371472,0.059126336394963785,0.12486102892726082
8,12.983266537242024,8.999999099999998,12.845960505480608,0.13561172888734044,0.1930478990366533
9,12.537697760117274,9.999998999999999,12.918675662460025,0.15657643775247063,0.1965349809456377
10,11.485973503714003,10.9999989,11.58942420308371,0.06161834698189447,0.14393538897432423
11,10.927510165674109,11.9999988,12.099909335831232,0.056093117866718084,0.15070490214942506
12,11.198918396744212,12.9999987,12.420973941797453,0.09215567162590263,0.19288209221918698
13,10.458476491805019,13.999998600000001,9.713476405609839,0.11228980450307692,0.14479074102957395
14,9.65916905516554,14.999998500000002,9.406038172697258,0.09950466891295252,0.11394724735958818
15,9.497448721756733,15.999998400000003,7.946736007154047,0.14987856274273603,0.12396890493645918
16,9.23241770962256,16.9999983,7.800620629458453,0.14678597109789265,0.13530991655130667
17,13.331883388186895,17.9999982,9.051414991424183,0.12653219694062115,0.1152337858372239
18,17.85422635300024,18.9999981,8.954551223816809,0.19783411558706876,0.10659180740245246
19,15.610382861419152,19.999997999999998,8.136008228646334,0.2171620472666869,0.09994487347957971
20,15.475494212970379,20.999997899999997,8.61907862793637,0.18251257919086436,0.11740493100995361
21,12.534799784613902,21.999997799999996,8.880372123380923,0.2111907875886567,0.11130275327829822
22,12.363942521358169,22.999997699999994,8.784325061247921,0.18817589594182632,0.11389135256965259
23,22.822635628597464,23.999997599999993,8.308329322103347,0.3431108611680479,0.13325690640795954
24,22.410656862684526,24.999997499999992,12.23276023629113,0.33166773855065,0.11178924886649806
25,23.45283435251884,25.99999739999999,13.500023676004275,0.346439942548071,0.13543944707965935
26,22.95681020845842,26.99999729999999,12.182647446879505,0.3503596196867658,0.12040457630464811
27,24.325118488925842,27.99999719999999,11.285462025704888,0.3401858556273134,0.13734533380449407
28,23.414381070074803,28.999997099999987,8.88917703900637,0.3431044508714814,0.13150952065700353
29,24.93322616310466,29.999996999999986,10.303838892952303,0.3387986584838248,0.06112085018425716
