,Stimulated,Time (min),Unstimulated,Stimulated std,Unstimulated std
0,3.497795697737556,0.9999998999999999,0.8204467812486951,0.10178774228318564,0.048554441148152744
1,3.1674823705609505,1.9999997999999999,0.6303782820006034,0.09326890192257319,0.035099152357906546
2,1.8836021050035803,2.9999997,0.5755595085026955,0.05844148909794955,0.030575146627762822
3,3.1506078970552847,3.9999995999999998,0.7787350946045477,0.09088826557354435,0.03989437844064091
4,2.288724681244439,4.9999994999999995,0.8957419434769643,0.06610130205744703,0.048366494147249924
5,2.179675387224526,5.999999399999999,0.8295977941916606,0.06463952124272995,0.041792019091424375
6,1.6239753284625695,6.999999299999999,0.7487087442388609,0.05039696259917701,0.03707620883473905
7,1.9127180405364996,7.999999199999999,1.07490494809403,0.05722411018184752,0.05930501836887307
8,2.0590494179522785,8.999999099999998,1.92013989511141,0.05931191284738522,0.09311850696220916
9,1.9492052899924421,9.999998999999999,2.0983643500320666,0.05726799859560751,0.10079132945287407
10,1.8254439611063555,10.9999989,1.2126693788908738,0.055573775318017986,0.06536130344857909
11,1.9680356735778886,11.9999988,1.4086038121831983,0.05579945355736451,0.07398550334407672
12,1.903113795783321,12.9999987,2.0395602724069186,0.06336728039934358,0.09801053937281165
13,2.08498924203437,13.999998600000001,1.0993432861938133,0.061223438990228154,0.0532841964696522
14,1.769400094556031,14.999998500000002,0.8087599414760026,0.05465372166363449,0.04096688095600416
15,2.510269724966941,15.999998400000003,0.8245083956776464,0.07390803099126131,0.03866959455957593
16,2.529028824367413,16.9999983,0.8574911328808376,0.0766272141031522,0.04364881968625489
17,2.0723384546037686,17.9999982,0.8899637091968129,0.062406194707776495,0.04514914513319519
18,2.50465284448831,18.9999981,0.7420283755820251,0.06968650190781549,0.038759751412604404
19,2.4492411139740082,19.999997999999998,0.6503393107019265,0.06603789976774888,0.02978455547316893
20,2.8039053979619806,20.999997899999997,0.6222770295175044,0.08926133273166895,0.030917851050179506
21,3.6670661214772715,21.999997799999996,0.7681526608446986,0.10914609389245446,0.03720080212751383
22,2.938864901775573,22.999997699999994,0.7709616782894891,0.0898036663719479,0.036100237271390834
23,3.652444300488152,23.999997599999993,0.8827296269296717,0.10913646397516324,0.033700356539479955
24,3.7995858636651203,24.999997499999992,1.3997154539491168,0.11113867900692287,0.04367841077111664
25,3.7795143999870873,25.99999739999999,1.8283392664698717,0.10219389796432163,0.05620226759313518
26,3.9482184081402028,26.99999729999999,1.596933559841287,0.10823468603156616,0.05007827733377727
27,3.5181059078873553,27.99999719999999,1.4749092365916436,0.10017971558729294,0.043496744505722856
28,3.5192827883824704,28.999997099999987,1.5368272435776427,0.1001027916085384,0.04739541884440987
29,3.755819533296633,29.999996999999986,1.7490464944938229,0.09913271050550901,0.026665230949724703
